x,Curve1
-0.00596,10.2362
0.09401,10.0883
0.14154,9.5439
0.19492,9.7836
0.2551,9.2348
0.28225,9.4614
0.40567,9.4746
0.41585,9.3832
0.49115,9.1611
0.5328,9.0436
0.63988,8.7781
0.75097,8.3732
x,Curve3
-0.02999,8.0627
0.07373,6.02
0.28417,5.7459
0.4764,5.7985
0.68745,5.7596
0.83618,5.4288
0.96208,4.9739
0.96209,4.8388
1.13257,4.4493
