x,Curve1
4.0092,1.5199
5.998,0.8571
7.9699,0.5093
9.9687,0.3655
15.0275,0.2332
19.9959,0.1885
30.002,0.105

x,Curve2
4.0069,5.001
6.0055,2.449
8.0151,1.6696
9.9886,1.4033
14.9954,0.9621
20.0276,0.6375
30.0068,0.3557

x,Curve3
6.0712,5.8716
8.0745,3.5645
10.0413,2.9542
15.0395,2.0582
20.0638,1.3254
30.0823,0.6937
