x,Curve1
0.500249,9.5864
0.6192,11.3828
0.742974,13.1012
0.866172,14.6734
0.989754,16.3235
1.113821,17.7884
1.23808,19.3118

x,Curve2
0.500126,11.0444
0.619555,13.07
0.743225,15.1492
0.866516,16.8872
0.990094,18.7421
1.113864,20.6751
1.238213,22.5691

x,Curve3
0.500006,12.2976
0.557645,13.4395
0.619239,14.4938
0.681314,15.5773
0.743101,16.6414
0.804985,17.6664
0.867062,18.6426
0.928364,19.8529
0.990055,20.8682
1.051359,21.9517
1.113629,22.9572
1.175895,24.1773
1.237777,25.2511
