x,Curve1
5.00984,933.067
7.01054,974.13
9.00211,1013.473
9.99789,1032.283
11.98946,1059.572
12.99438,1065.466
14.00843,1087.718
15.00422,1098.779

x,Curve2
4.99157,877.965
7.01054,958.632
9.00211,989.365
9.98876,1019.369
11.99859,1048.378
13.01265,1050.826
15.00422,1084.142
