x,Curve1
1.79518,897.5
1.99839,901.16
2.39028,912.11
2.7996,918.22
3.20021,924.93

x,Curve2
0.80226,938.07
0.99677,938.69
1.20287,944.78
1.39736,952.68
1.60637,958.16
1.79796,965.46
1.99826,971.54
2.40177,980.68
2.80528,991.63
3.20589,998.34

x,Curve3
0.59301,1067.29
0.79626,1044.85
0.99656,1050.94
1.19977,1056.42
1.40007,1062.5
1.79778,1068.6
1.99809,1064.98
2.40159,1078.37
2.79931,1079.61
3.20282,1088.75
