x,Curve1
4.0207,15.6031
5.7749,15.1552
5.8985,15.2079
7.0905,14.9019
8.3381,14.3895

x,Curve2
4.0495,40.0443
5.7345,33.2946
5.898,33.0305
7.0837,32.4185
8.3374,31.8819

x,Curve3
4.0589,17.2067
5.7494,18.555
5.8577,18.8641
7.0909,20.0272
8.3696,19.8951
