x,Curve1
0.9973,4.8445
1.9936,4.9536
3.0139,5.2136
4.0034,5.3591
4.9998,5.4629
7.0198,5.7071
8.9954,5.8731
11.9878,6.0442
13.9941,6.179
15.0076,6.2516

x,Curve2
2.0046,8.0245
3.0044,8.0867
4.011,8.1489
5.0107,8.2684
6.0105,8.4035
7.0068,8.5073
8.0066,8.6216
9.0063,8.6942
10.0027,8.7824
10.9922,8.8603
11.9987,8.9017
12.9951,9.12
15.0117,9.2393
