x,Curve1
2.0038,8.0668
3.0059,8.1217
4.0145,8.1899
5.0167,8.3117
6.006,8.4335
7.0017,8.5419
8.0039,8.6503
8.9932,8.7453
10.0082,8.8136
11.0039,8.8953
12.0061,8.9367
13.0082,9.1389
15.019,9.2754

x,Curve2
2.0156,10.6098
3.0048,11.0662
5.009,11.4436
7.0132,12.0352
8.0087,12.5317
9.0043,13.0015
9.9936,13.1768
12.9996,14.6665
