LXCat, www.lxcat.net
Generated on 31 May 2018. All rights reserved.

RECOMMENDED REFERENCE FORMAT
- Hayashi database, www.lxcat.net, retrieved on May 31, 2018.

CROSS SECTION DATA FORMAT
In downloaded files, each collision process is defined by a block consisting of
1st line
Keyword in capitals indicating the type of the collision. Possible collision types are elastic, effective, excitation,
ionization, or attachment (capital letters required, key words are case sensitive), where "elastic" is used to denote
the elastic momentum transfer cross section and where "effective" denotes the total momentum transfer cross section (sum
of elastic momentum transfer and total inelastic cross sections).  The latter is useful for solving the Boltzmann
 2.500000e+2    9.800000e-21
 3.000000e+2    9.100000e-21
 4.000000e+2    8.000000e-21
 5.000000e+2    7.400000e-21
 6.000000e+2    7.100000e-21
 7.000000e+2    7.000000e-21
 7.500000e+2    6.800000e-21
 8.000000e+2    6.500000e-21
 1.000000e+3    4.900000e-21
-----------------------------

EXCITATION
Xe
 8.315000e+0
SPECIES: e / Xe
PROCESS: E + Xe, Excitation
PARAM.:  E = 8.315 eV, complete set
COMMENT: Excitation 1s5.
UPDATED: 2014-02-17 11:03:19
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 8.315000e+0    0.000000e+0
 8.350000e+0    5.520000e-23
 8.400000e+0    1.010000e-22
 8.500000e+0    4.200000e-23
 8.600000e+0    5.400000e-23
 8.700000e+0    8.400000e-23
 8.800000e+0    1.220000e-22
 8.900000e+0    1.810000e-22
 9.000000e+0    2.280000e-22
 9.070000e+0    2.440000e-22
 9.200000e+0    1.760000e-22
 9.250000e+0    1.660000e-22
 9.300000e+0    1.700000e-22
 9.350000e+0    1.800000e-22
 9.400000e+0    1.760000e-22
 9.520000e+0    1.790000e-22
 9.550000e+0    3.320000e-22
 9.590000e+0    2.280000e-22
 9.630000e+0    3.410000e-22
 9.680000e+0    2.520000e-22
 9.730000e+0    2.210000e-22
 9.780000e+0    2.240000e-22
 9.830000e+0    2.760000e-22
 9.900000e+0    3.250000e-22
 9.940000e+0    3.110000e-22
 1.000000e+1    3.310000e-22
 1.025000e+1    4.080000e-22
 1.050000e+1    4.510000e-22
 1.075000e+1    4.860000e-22
 1.100000e+1    5.420000e-22
 1.150000e+1    7.320000e-22
 1.200000e+1    9.120000e-22
 1.250000e+1    1.040000e-21
 1.300000e+1    1.120000e-21
 1.400000e+1    1.140000e-21
 1.500000e+1    1.060000e-21
 1.600000e+1    9.480000e-22
 1.750000e+1    7.680000e-22
 2.000000e+1    4.680000e-22
 2.200000e+1    3.360000e-22
 2.500000e+1    2.160000e-22
 3.000000e+1    1.120000e-22
 3.500000e+1    8.040000e-23
 4.000000e+1    6.600000e-23
 5.000000e+1    5.400000e-23
 6.000000e+1    4.800000e-23
 8.000000e+1    4.200000e-23
 1.000000e+2    3.840000e-23
 1.200000e+2    3.480000e-23
 1.500000e+2    3.120000e-23
 2.000000e+2    2.520000e-23
 3.000000e+2    1.920000e-23
 5.000000e+2    1.320000e-23
 1.000000e+3    7.200000e-24
-----------------------------

EXCITATION
Xe
 8.437000e+0
SPECIES: e / Xe
PROCESS: E + Xe, Excitation
PARAM.:  E = 8.437 eV, complete set
COMMENT: Excitation 1s4.
UPDATED: 2014-02-17 11:03:43
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 8.437000e+0    0.000000e+0
 8.500000e+0    1.150000e-23
 8.600000e+0    7.200000e-23
 8.700000e+0    1.300000e-22
 8.800000e+0    2.020000e-22
 8.900000e+0    2.880000e-22
 9.000000e+0    4.180000e-22
 9.100000e+0    5.330000e-22
 9.200000e+0    4.610000e-22
 9.300000e+0    4.460000e-22
 9.400000e+0    4.610000e-22
 9.500000e+0    4.900000e-22
 9.600000e+0    5.180000e-22
 9.700000e+0    5.620000e-22
 9.800000e+0    5.900000e-22
 9.900000e+0    6.190000e-22
 1.000000e+1    6.770000e-22
 1.050000e+1    8.400000e-22
 1.100000e+1    1.010000e-21
 1.200000e+1    1.370000e-21
 1.300000e+1    1.750000e-21
 1.400000e+1    2.150000e-21
 1.500000e+1    2.530000e-21
 1.600000e+1    2.860000e-21
 1.750000e+1    3.160000e-21
 2.000000e+1    3.340000e-21
 2.200000e+1    3.380000e-21
 2.500000e+1    3.420000e-21
 3.000000e+1    3.520000e-21
 3.200000e+1    3.550000e-21
 3.500000e+1    3.700000e-21
 4.000000e+1    4.100000e-21
 4.500000e+1    4.300000e-21
 5.000000e+1    4.420000e-21
 5.500000e+1    4.400000e-21
 6.000000e+1    4.340000e-21
 7.000000e+1    3.900000e-21
 8.000000e+1    3.410000e-21
 1.000000e+2    2.700000e-21
 1.200000e+2    2.300000e-21
 1.500000e+2    1.900000e-21
 2.000000e+2    1.510000e-21
 3.000000e+2    1.100000e-21
 5.000000e+2    7.300000e-22
 1.000000e+3    4.300000e-22
-----------------------------

EXCITATION
Xe
 9.447000e+0
SPECIES: e / Xe
PROCESS: E + Xe, Excitation
PARAM.:  E = 9.447 eV, complete set
COMMENT: Excitation 1s3.
UPDATED: 2014-02-17 11:04:16
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 9.447000e+0    0.000000e+0
 9.520000e+0    4.080000e-23
 9.550000e+0    7.560000e-23
 9.590000e+0    5.160000e-23
 9.630000e+0    7.800000e-23
 9.680000e+0    5.760000e-23
 9.730000e+0    5.040000e-23
 9.780000e+0    5.160000e-23
 9.830000e+0    7.800000e-23
 9.900000e+0    9.240000e-23
 9.940000e+0    8.880000e-23
 1.000000e+1    1.020000e-22
 1.025000e+1    1.660000e-22
 1.050000e+1    2.200000e-22
 1.075000e+1    2.590000e-22
 1.100000e+1    3.120000e-22
 1.150000e+1    4.320000e-22
 1.200000e+1    5.160000e-22
 1.250000e+1    5.700000e-22
 1.300000e+1    6.000000e-22
 1.400000e+1    6.120000e-22
 1.500000e+1    5.760000e-22
 1.600000e+1    5.400000e-22
 1.800000e+1    4.320000e-22
 2.000000e+1    3.540000e-22
 2.200000e+1    2.700000e-22
 2.500000e+1    2.040000e-22
 3.000000e+1    1.340000e-22
 3.500000e+1    9.120000e-23
 4.000000e+1    7.560000e-23
 5.000000e+1    5.880000e-23
 6.000000e+1    5.280000e-23
 8.000000e+1    4.680000e-23
 1.000000e+2    4.080000e-23
 1.200000e+2    3.720000e-23
 1.500000e+2    3.120000e-23
 2.000000e+2    2.520000e-23
 3.000000e+2    1.800000e-23
 5.000000e+2    1.200000e-23
 1.000000e+3    7.200000e-24
-----------------------------

EXCITATION
Xe
 9.570000e+0
SPECIES: e / Xe
PROCESS: E + Xe, Excitation
PARAM.:  E = 9.57 eV, complete set
COMMENT: Excitation 1s2amp2p10.
UPDATED: 2014-02-17 11:04:42
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 9.570000e+0    0.000000e+0
 9.600000e+0    2.020000e-22
 9.620000e+0    2.590000e-22
 9.700000e+0    1.440000e-22
 9.800000e+0    1.750000e-22
 9.900000e+0    2.300000e-22
 1.000000e+1    2.880000e-22
 1.050000e+1    5.500000e-22
 1.100000e+1    8.500000e-22
 1.150000e+1    1.170000e-21
 1.200000e+1    1.520000e-21
 1.250000e+1    1.910000e-21
 1.300000e+1    2.320000e-21
