,PI1,PI2,PI3,PI4,PI5,PI6,PI7
103,123.2850856698217,0.1994750656167979,0.6129032258064516,97680325244273.66,47.40543959979865,4.0510219009303043e-10,2.789026201967201
104,58.18284866047236,0.1994750656167979,0.6129032258064516,43413477886343.84,21.06908426657718,1.8004541781912465e-10,2.789026201967201
105,34.738226704151785,0.1994750656167979,0.6129032258064516,24420081311068.414,11.851359899949662,1.0127554752325761e-10,2.789026201967201
106,23.717407466833556,0.1994750656167979,0.6129032258064516,15628852039083.787,7.584870335967782,6.481635041488486e-11,2.789026201967201
107,17.524782142084206,0.1994750656167979,0.6129032258064516,10853369471585.96,5.267271066644295,4.501135445478116e-11,2.789026201967201
108,13.345957249451416,0.1994750656167979,0.6129032258064516,7973904101573.359,3.8698318040651962,3.306956653820657e-11,2.789026201967201
109,10.242510608516595,0.1994750656167979,0.6129032258064516,6105020327767.104,2.9628399749874155,2.5318886880814402e-11,2.789026201967201
110,8.37761179105557,0.1994750656167979,0.6129032258064516,4823719765149.316,2.3410093629530193,2.000504642434718e-11,2.789026201967201
111,7.0827069534538625,0.1994750656167979,0.6129032258064516,3907213009770.947,1.8962175839919455,1.6204087603721215e-11,2.789026201967201
112,579.2390567155967,0.1994750656167979,0.6129032258064516,765813749915105.4,265.47046175887243,1.6204087603721217e-09,3.9046366827540817
113,78.26097344894774,0.1994750656167979,0.6129032258064516,85090416657233.92,29.49671797320805,1.8004541781912465e-10,3.9046366827540817
114,46.497518594973975,0.1994750656167979,0.6129032258064516,47863359369694.086,16.591903859929527,1.0127554752325761e-10,3.9046366827540817
115,31.028383252874793,0.1994750656167979,0.6129032258064516,30632549996604.21,10.618818470354896,6.481635041488486e-11,3.9046366827540817
116,22.418007989628236,0.1994750656167979,0.6129032258064516,21272604164308.48,7.374179493302012,4.501135445478116e-11,3.9046366827540817
117,17.025396955548125,0.1994750656167979,0.6129032258064516,15628852039083.783,5.4177645256912745,3.306956653820657e-11,3.9046366827540817
118,13.57644201869262,0.1994750656167979,0.6129032258064516,11965839842423.521,4.147975964982382,2.5318886880814402e-11,3.9046366827540817
119,11.103749536835103,0.1994750656167979,0.6129032258064516,9454490739692.66,3.277413108134227,2.000504642434718e-11,3.9046366827540817
120,9.307362907660384,0.1994750656167979,0.6129032258064516,7658137499151.053,2.654704617588724,1.6204087603721215e-11,3.9046366827540817
121,7.930521884450356,0.1994750656167979,0.6129032258064516,6329039255496.737,2.1939707583377888,1.3391807936959684e-11,3.9046366827540817
122,6.9388788644110795,0.1994750656167979,0.6129032258064516,5318151041077.12,1.843544873325503,1.125283861369529e-11,3.9046366827540817
123,6.102748791700432,0.1994750656167979,0.6129032258064516,4531442307189.973,1.570831134667884,9.588217516994803e-12,3.9046366827540817
124,5.476794914828408,0.1994750656167979,0.6129032258064516,3907213009770.946,1.3544411314228186,8.267391634551642e-12,3.9046366827540817
125,206.60780558097528,0.1994750656167979,0.6129032258064516,337934853215089.2,81.13200016060784,4.0510219009303043e-10,5.765974746040009
126,98.10963784493408,0.1994750656167979,0.6129032258064516,150193268095595.2,36.69286772849058,1.8004541781912465e-10,5.639576044250098
127,59.13541569041936,0.1994750656167979,0.6129032258064516,84483713303772.3,20.950100465095453,1.0127554752325761e-10,5.533634202599307
128,39.29851709734756,0.1994750656167979,0.6129032258064516,54069576514414.266,13.510075003759976,6.481635041488486e-11,5.480618122218625
129,28.85038878441685,0.1994750656167979,0.6129032258064516,37548317023898.8,9.797124183958388,4.501135445478116e-11,5.187588735658994
130,21.76811107044243,0.1994750656167979,0.6129032258064516,27586518629803.2,6.948374134500432,3.306956653820657e-11,5.425111002877258
131,17.466012705506436,0.1994750656167979,0.6129032258064516,21120928325943.074,5.510882353476594,2.5318886880814402e-11,5.187588735658994
132,14.432249183372157,0.1994750656167979,0.6129032258064516,16688140899510.574,4.241828367212989,2.000504642434718e-11,5.362693081938564
133,12.152358564492934,0.1994750656167979,0.6129032258064516,13517394128603.566,3.5269647062250193,1.6204087603721215e-11,5.187588735658994
134,10.473094067314925,0.1994750656167979,0.6129032258064516,11171400106283.94,2.8814084344050035,1.3391807936959684e-11,5.264074274478242
135,9.052408239961368,0.1994750656167979,0.6129032258064516,9387079255974.7,2.449281045989597,1.125283861369529e-11,5.187588735658994
136,7.928065461191813,0.1994750656167979,0.6129032258064516,7998458064262.464,2.086961364630189,9.588217516994803e-12,5.187588735658994
137,7.097094049194641,0.1994750656167979,0.6129032258064516,6896629657450.8,1.7994717888903164,8.267391634551642e-12,5.187588735658994
138,36.71604591804638,0.1994750656167979,0.6129032258064516,24420081311068.414,11.851359899949662,1.0127554752325761e-10,2.789026201967201
139,43.59628301301201,0.1994750656167979,0.6129032258064516,37548317023898.8,14.695686275937582,1.0127554752325761e-10,3.45839249043933
140,50.17777901834988,0.1994750656167979,0.6129032258064516,53489746103764.25,17.540012651925498,1.0127554752325761e-10,4.127758778911457
141,56.19932698133417,0.1994750656167979,0.6129032258064516,73934238177390.73,20.621366225912414,1.0127554752325761e-10,4.852905591422931
142,62.519233032549245,0.1994750656167979,0.6129032258064516,95736486771912.61,23.465692601900333,1.0127554752325761e-10,5.522271879895059
143,68.12982049659686,0.1994750656167979,0.6129032258064516,120351928733469.6,26.31001897788825,1.0127554752325761e-10,6.191638168367187
144,73.96446377786533,0.1994750656167979,0.6129032258064516,150193268095595.2,29.391372551875165,1.0127554752325761e-10,6.91678498087866
145,13.81231225655636,0.1994750656167979,0.6129032258064516,7973904101573.359,3.8698318040651962,3.306956653820657e-11,2.789026201967201
146,16.345561659591436,0.1994750656167979,0.6129032258064516,12260674946579.195,4.798591437040844,3.306956653820657e-11,3.45839249043933
147,18.945844123449316,0.1994750656167979,0.6129032258064516,17466039544086.287,5.72735107001649,3.306956653820657e-11,4.127758778911457
148,21.119416132964997,0.1994750656167979,0.6129032258064516,24141792057923.504,6.733507339073442,3.306956653820657e-11,4.852905591422931
149,23.439185247148327,0.1994750656167979,0.6129032258064516,31260893639808.203,7.662266972049089,3.306956653820657e-11,5.522271879895059
150,25.856627533911162,0.1994750656167979,0.6129032258064516,39298588974194.15,8.591026605024735,3.306956653820657e-11,6.191638168367187
151,28.225295765224566,0.1994750656167979,0.6129032258064516,49042699786316.78,9.597182874081687,3.306956653820657e-11,6.91678498087866
152,7.535996766782392,0.1994750656167979,0.6129032258064516,3907213009770.947,1.8962175839919455,1.6204087603721215e-11,2.789026201967201
153,8.23575563908177,0.1994750656167979,0.6129032258064516,4901207999456.676,2.123763694070979,1.6204087603721215e-11,3.1237093462032655
154,8.881833035583417,0.1994750656167979,0.6129032258064516,6007730723823.807,2.351309804150013,1.6204087603721215e-11,3.45839249043933
155,9.545804257350976,0.1994750656167979,0.6129032258064516,7226781182872.343,2.5788559142290466,1.6204087603721215e-11,3.7930756346753935
156,10.197887115756938,0.1994750656167979,0.6129032258064516,8558359376602.279,2.8064020243080794,1.6204087603721215e-11,4.127758778911457
157,10.826009406769163,0.1994750656167979,0.6129032258064516,10002465305013.623,3.0339481343871135,1.6204087603721215e-11,4.462441923147522
158,11.424226948706858,0.1994750656167979,0.6129032258064516,11829478108382.516,3.2994185961459856,1.6204087603721215e-11,4.852905591422931
159,12.165901493889391,0.1994750656167979,0.6129032258064516,13517394128603.566,3.5269647062250193,1.6204087603721215e-11,5.187588735658994
160,12.78807960322082,0.1994750656167979,0.6129032258064516,15317837883506.02,3.7545108163040526,1.6204087603721215e-11,5.522271879895059
161,13.452050824988376,0.1994750656167979,0.6129032258064516,17230809373089.875,3.9820569263830867,1.6204087603721215e-11,5.856955024131122
162,14.068223472415493,0.1994750656167979,0.6129032258064516,19256308597355.137,4.209603036462119,1.6204087603721215e-11,6.191638168367187
163,14.815903479502339,0.1994750656167979,0.6129032258064516,21761613579220.26,4.4750734982209925,1.6204087603721215e-11,6.582101836642594
164,15.473930519589098,0.1994750656167979,0.6129032258064516,24030922895295.227,4.702619608300026,1.6204087603721215e-11,6.91678498087866
165,136.77773243734674,0.19487179487179487,0.4222222222222222,50621407748121.06,52.99865612804794,4.583709308909632e-10,1.2265710181933185
166,53.2871508812069,0.19487179487179487,0.4222222222222222,15434266267853.398,16.443695070450588,1.397554772087022e-10,1.1966157620651763
167,30.762883628630043,0.19487179487179487,0.4222222222222222,7452220092637.386,8.031957895986817,6.747898197661892e-11,1.1772839097754373
168,20.5482631575449,0.19487179487179487,0.4222222222222222,4415752761327.445,4.815163246571059,3.998412517220306e-11,1.1641270351347222
169,32.637768262410475,0.19487179487179487,0.4222222222222222,7497453494668.914,8.08071018404235,6.788856514545772e-11,1.1772839097754373
170,23.211991426990743,0.19487179487179487,0.4222222222222222,4411016946748.433,6.245351637123908,6.830188878835511e-11,0.8945394529915538
171,17.898405020293843,0.19487179487179487,0.4222222222222222,2753396197241.264,4.9155430949924455,6.747898197661892e-11,0.7087931786446673
172,10.379050992142936,0.19487179487179487,0.4222222222222222,904570052247.0154,2.8714089265854645,6.9564762922394e-11,0.39945535519328695
173,7.227490434697009,0.19487179487179487,0.4222222222222222,444984790122.21027,1.9804925180969106,6.707309428382517e-11,0.28532525370949074
174,449.05388939842015,0.10655737704918034,0.34210526315789475,8854760781088.533,66.52555782416448,4.069776593119928e-09,9.347430044547872
175,455.74590912159357,0.10655737704918034,0.34210526315789475,11588660037613.219,76.29841002734742,4.069776593119928e-09,10.65871649394353
176,499.25076161856737,0.10655737704918034,0.34210526315789475,14568292226123.867,85.81002442387954,4.069776593119928e-09,11.903462304622833
177,541.0812643254785,0.10655737704918034,0.34210526315789475,18022903698359.582,95.54990777633026,4.069776593119928e-09,13.220801426953786
178,619.7232549469206,0.10655737704918034,0.34210526315789475,26033778689953.754,115.53828758116407,4.069776593119928e-09,15.765780024417888
179,1938.1789020426756,0.11111111111111112,0.18309859154929578,72361270644160.45,394.6143128000229,8.712761157101818e-09,12.742336077720157
180,2155.7287168536577,0.11111111111111112,0.18309859154929578,104200229727591.06,473.5371753600275,8.712761157101818e-09,15.29080329326419
181,2383.1713164483335,0.11111111111111112,0.18309859154929578,141828090462554.5,552.460037920032,8.712761157101818e-09,17.839270508808216
182,2580.9409411290017,0.11111111111111112,0.18309859154929578,185244852849050.8,631.3829004800367,8.712761157101818e-09,20.387737724352252
183,936.1272491926624,0.11111111111111112,0.18309859154929578,15758676718061.61,122.76889731556268,3.872338292045252e-09,8.919635254404108
184,1032.8160557753208,0.11111111111111112,0.18309859154929578,21624763724948.22,143.8149939982306,3.872338292045252e-09,10.448715583730527
185,1151.4816559611988,0.11111111111111112,0.18309859154929578,32160564730737.984,168.43871031997188,3.872338292045252e-09,13.422561283914932
186,1265.7504629098792,0.11111111111111112,0.18309859154929578,46697944003149.83,203.9127534022823,3.872338292045252e-09,16.07776285453036
187,1384.4136722348344,0.11111111111111112,0.18309859154929578,63485758792595.055,238.36922369580952,3.872338292045252e-09,18.684290823556815
188,1533.842479915558,0.11111111111111112,0.18309859154929578,84923991242104.98,276.469229654368,3.872338292045252e-09,21.531925826163604
189,514.2109761283307,0.11111111111111112,0.18309859154929578,4522579415260.028,48.12444131591873,2.1781902892754545e-09,6.576676942596671
190,573.5434773636543,0.11111111111111112,0.18309859154929578,6512514357974.441,57.894254929182964,2.1781902892754545e-09,7.866589258318415
191,625.459079729745,0.11111111111111112,0.18309859154929578,8864255653909.656,67.76200028602052,2.1781902892754545e-09,9.139579690840169
192,679.8465334324907,0.11111111111111112,0.18309859154929578,11577803303065.676,77.61519357694361,2.1781902892754545e-09,10.415298210537843
193,731.7621357985815,0.11111111111111112,0.18309859154929578,14653157305442.494,87.57554629753062,2.1781902892754545e-09,11.672735388765803
194,815.8158401189888,0.11111111111111112,0.18309859154929578,18090317661040.113,97.54469494700459,2.1781902892754545e-09,12.928918227171126
195,865.258246289156,0.11111111111111112,0.18309859154929578,26050057431897.766,117.4826216065911,2.1781902892754545e-09,15.441870505153604
196,936.9513490670215,0.11111111111111112,0.18309859154929578,35457022615638.625,137.6602598846601,2.1781902892754545e-09,17.915072567190354
197,1016.0613507141196,0.11111111111111112,0.18309859154929578,46311213212262.7,157.74278777187033,2.1781902892754545e-09,20.404843218718554
198,329.09502472213165,0.11111111111111112,0.18309859154929578,1852448528490.5083,25.255316019201466,1.3940417851362907e-09,5.096934431088063
199,363.90299509188867,0.11111111111111112,0.18309859154929578,2894450825766.419,31.569145024001827,1.3940417851362907e-09,6.371168038860079
200,401.87579588249577,0.11111111111111112,0.18309859154929578,4168009189103.6426,37.882974028802195,1.3940417851362907e-09,7.645401646632095
201,431.93695097594394,0.11111111111111112,0.18309859154929578,5673123618502.181,44.196803033602556,1.3940417851362907e-09,8.919635254404108
202,465.1629364902421,0.11111111111111112,0.18309859154929578,7409794113962.033,50.51063203840293,1.3940417851362907e-09,10.193868862176126
203,495.2249522936225,0.11111111111111112,0.18309859154929578,9378020675483.197,56.8244610432033,1.3940417851362907e-09,11.46810246994814
204,520.5392921107616,0.11111111111111112,0.18309859154929578,11577803303065.676,63.138290048003654,1.3940417851362907e-09,12.742336077720157
205,574.3336628758221,0.11111111111111112,0.18309859154929578,16672036756414.57,75.76594805760439,1.3940417851362907e-09,15.29080329326419
206,639.2036490489597,0.11111111111111112,0.18309859154929578,22692494474008.723,88.39360606720511,1.3940417851362907e-09,17.839270508808216
207,686.6692196822524,0.11111111111111112,0.18309859154929578,29639176455848.133,101.02126407680586,1.3940417851362907e-09,20.387737724352252
208,230.73541280072877,0.11111111111111112,0.18309859154929578,1286422589229.5193,17.84465816842529,9.68084573011313e-10,4.984814078745258
209,246.1182119786132,0.11111111111111112,0.18309859154929578,2010035295671.124,22.35729687673506,9.68084573011313e-10,6.212599971948622
210,288.9690145843684,0.11111111111111112,0.18309859154929578,2894450825766.418,26.884216900146903,9.68084573011313e-10,7.43537711699612
211,305.4498166410908,0.11111111111111112,0.18309859154929578,3939669179515.4023,31.436552348840205,9.68084573011313e-10,8.649236148232667
212,335.11621668756027,0.11111111111111112,0.18309859154929578,5406190931237.055,35.95374849955765,9.68084573011313e-10,10.448715583730527
213,375.76922038994735,0.11111111111111112,0.18309859154929578,6512514357974.441,40.51061608739374,9.68084573011313e-10,11.087968080430972
214,371.37481801367255,0.11111111111111112,0.18309859154929578,8040141182684.496,44.951034425768434,9.68084573011313e-10,12.34134704259231
215,408.73201993385356,0.11111111111111112,0.18309859154929578,11577803303065.672,54.21045108431105,9.68084573011313e-10,14.715279464910948
