x,Curve1
0.292624,8.6712
0.317283,9.4182
0.341009,10.0786
0.365857,9.9269
0.389956,10.5332
0.414802,11.2695
0.439089,11.5725
0.463562,12.0597
0.487662,12.5686

x,Curve2
0.361186,10.2193
0.365856,10.2518
0.389955,10.9014
0.397428,10.9447
0.433671,11.5942
0.439088,11.8866
0.452165,12.2438
0.463561,12.6011
0.469352,12.796
0.48766,13.0883
0.505594,13.6188
0.512506,13.8895
