x,Curve4
0.3,2.3337
0.8,2.3808
0.9,2.3925
1.5,1.9802
2,1.6538
2.9,1.2686
3.5,1.2286
x,Curve5
0.3,2.4682
0.7,2.245
0.8,2.2498
1.4,1.8478
2,1.4768
2.8,1.2189
3.5,1.2056
x,Curve6
0.3,1.9441
0.7,1.7094
0.8,1.7487
1.4,1.357
2,0.993
2.8,0.7098
3.5,0.6654
x,Curve7
0.3,2.9451
0.7,2.7139
0.8,2.7635
1.4,2.373
2,1.9629
2.8,1.7074
3.5,1.6561
x,Curve8
0.5,2.1836
0.9,2.0983
1.5,1.5802
2,1.1814
2.7,1.0969
