x,Curve1
0.3,15.0709
0.8,12.9149
0.9,12.2969
1.5,9.0941
2,8.8551
2.9,8.4055
3.5,8.6011
x,Curve2
0.3,15.2123
0.7,11.8091
0.8,10.5865
1.4,9.2019
2,8.7137
2.8,8.8178
3.5,7.1162
x,Curve3
0.3,14.2055
0.7,10.8012
0.8,9.6062
1.4,8.194
2,7.7184
2.8,7.8122
3.5,6.1037
x,Curve4
0.3,16.2053
0.7,12.8044
0.8,11.5864
1.4,10.1868
2,9.6814
2.8,9.7912
3.5,8.1
x,Curve5
0.5,10.9088
0.9,10.119
1.5,8.6183
2,8.1138
2.7,7.9269
