x,Curve1
1.25056,16.5057
2.29196,14.5344
2.29562,15.3171
3.30242,13.587
4.31006,13.1701

x,Curve2
1.2438,35.8115
2.34139,32.7522
3.31067,31.6423
4.25019,30.9249

x,Curve3
1.26123,25.8992
2.28956,18.234
2.29475,18.9409
3.29125,15.9107
4.3089,13.8393
