x,Curve1
0.4,13.5005
0.8,12.7062
1.4,8.6056
2.1,7.4895
2.8,7.3118
x,Curve2
0.4,13.8261
0.8,10.7267
1.4,7.9217
2,7.6049
2.7,5.785
x,Curve3
0.4,12.8142
0.8,9.695
1.4,6.8841
2,6.6176
2.7,4.8035
x,Curve4
0.4,14.803
0.8,11.6954
1.4,8.9067
2,8.5888
2.7,6.8098
x,Curve5
0.4,10.2151
0.8,8.6072
1.4,7.4222
2.1,7.0588
2.8,5.3323
