x,Curve1
1.24928,0.6125
2.26586,2.22871
2.28122,2.77242
3.31113,3.34485
4.32761,2.54231

x,Curve2
1.24121,0.26565
2.25392,0.54124
2.26209,0.90684
3.28316,0.98554
4.27816,1.46743
