x,Curve1
1.23131,11.4499
2.2429,9.8546
2.24567,11.8613
3.22692,10.767
4.215,12.1255

x,Curve2
1.22728,26.0262
2.23496,24.0963
3.21748,23.9218
4.26846,23.3863

x,Curve3
1.23187,16.8569
2.24368,12.9204
2.24441,13.4499
3.22137,11.7424
4.21205,12.4877
