x,Curve1
5.9958,1105.645
8.0199,1151.224
10.003,1189.693
12.0204,1206.733
15.0327,1238.492

x,Curve2
5.9916,1098.86
8.0113,1162.796
10.0261,1195.934
12.0194,1208.144
15.0441,1260.539

x,Curve3
5.9971,1103.951
8.0124,1161.384
10.0049,1199.582
12.0305,1218.044
15.0312,1265.608

x,Curve4
5.9929,1109.596
8.0059,1170.134
10.0171,1208.071
12.0138,1228.194
15.0128,1278.016
