x,Curve5
6.0015,910.454
8.0136,997.262
10.0322,1050.179
12.032,1078.498
15.0175,1146.666

x,Curve6
5.9934,933.891
8.0116,1024.943
10.0153,1073.04
12.0325,1090.363
15.0161,1173.5

x,Curve7
5.9877,954.223
8.0075,1043.017
10.0325,1087.185
12.0009,1108.123
15.0231,1189.045

x,Curve8
6.0009,973.73
7.9986,1067.583
10.0108,1104.109
12.0293,1132.167
15.0382,1206.012
