x,Curve1
5.9855,7.0818
7.9961,7.3746
10.0271,8.3778
12.0066,9.5007
15.0029,11.8545

x,Curve2
6.018,11.5019
7.9975,12.6247
9.9857,14.3318
12.0126,15.918
15.0065,18.6048

x,Curve3
6.0005,21.2917
7.9791,24.3728
10.0082,27.4592

x,Curve4
6.006,15.0423
8.0039,17.1671
10.0121,19.6263
11.9947,22.1244
14.9949,25.7286
