x,Curve1
1.7799,10.4221
2.9771,9.7364
3.2667,11.5657
4.3806,10.208
5.6812,10.6314
7.5016,14.3848

x,Curve2
1.7867,25.3052
3.0046,22.7945
3.2621,23.7731
4.4081,23.2973
5.6811,23.7359
7.545,20.922

x,Curve3
1.7849,12.1851
3.2399,12.9693
4.4021,13.1256
5.6672,13.7357
7.5084,15.7733
